key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
d3076615,d3076615-cf2b-4d27-ac8a-894da47443df,670288,fishj002,fishmja01,fishma000jak,20060,,,,,,Fishman,Jake,Jake Layton,,,,1995,2,8,,,,2016,2024,2022,2022,2014,2016,,,,,,,,,,
d31643e4,d31643e4-594d-4270-bdde-eebedb52a4d3,672820,sosal001,sosale01,sosa--000len,22896,,,,,Q112672063,Sosa,Lenyn,Lenyn Jose,,Salazar,,2000,1,25,,,,2017,2024,2022,2024,,,,,,,,,,,,
d339be8e,d339be8e-db2f-46f3-a4e2-4ff4b1ada6b9,455119,martc007,martich02,martin009chr,11847,63765132,,,,Q16724461,Martin,Chris,Christopher Riley,,,,1986,6,2,,,,2010,2024,2014,2024,,,,,,,,,,,,
d358c925,d358c925-aca2-4862-b800-d35828c49478,656716,mckiz001,mckinza01,mckins000zac,19392,,,,,Q98123023,McKinstry,Zach,Zachary,,,,1995,4,29,,,,2016,2024,2020,2024,2015,2016,,,,,,,,,,
d3687635,d3687635-3c25-4538-bc6e-4a5c68cd6e48,605204,davij006,davisjd01,davis-003jon,16219,,,,,Q35142837,Davis,J.D.,Jonathan Gregory,,,,1993,4,27,,,,2014,2024,2017,2024,2012,2014,,,,,,,,,,
d3b06f4e,d3b06f4e-bfa1-45e2-9f0d-ab17e1c9787d,643603,whitt002,whitety01,white-002tyl,15564,,,,,Q23664856,White,Tyler,Brian Tyler,,,,1990,10,29,,,,2013,2023,2016,2019,2010,2013,,,,,,,,,,
d3c33ab5,d3c33ab5-51f7-4dd9-87e8-3b2165b9ba93,502051,ravij001,ravinjo01,ravin-001jos,2951,53555138,,,,Q20031578,Ravin,Josh,Joshua Joseph,,,,1988,1,21,,,,2006,2021,2015,2018,,,,,,,,,,,,
d3def047,d3def047-e734-4cdb-8ce3-5d2a45328d8c,666808,dovac001,dovalca01,doval-000cam,21992,,,,,Q106560431,Doval,Camilo,Camilo,,Giron,,1997,7,4,,,,2016,2024,2021,2024,,,,,,,,,,,,
d3ed6d58,d3ed6d58-efb5-4bfa-8242-76a5c1ddf502,665661,spits001,spitzsh01,spitzb000she,18475,,,,,Q107821850,Spitzbarth,Shea,Shea,,,,1994,10,4,,,,2015,2024,2021,2021,2013,2015,,,,,,,,,,
d3eebd0c,d3eebd0c-61ac-42b1-8d16-6975218bba43,668227,arozr001,arozara01,arroza000ran,19290,,,,,Q65972748,Arozarena,Randy,Randy,,González,,1995,2,28,,,,2013,2024,2019,2024,,,,,,,,,,,,
d3f2c533,d3f2c533-d62c-4282-8dd1-eb1c54764463,666915,dalbb001,dalbebo01,dalbec000bob,19966,,,,,Q25135343,Dalbec,Bobby,Robert Vernon,,,,1995,6,29,,,,2016,2024,2020,2024,2014,2016,,,,,,,,,,
d43b423b,d43b423b-9fcc-4a80-af8a-881b9b978bcc,672478,diazj008,diazjo03,diaz--007jor,22650,,,,,,Diaz,Jordan,Jordan David,,Sandoval,,2000,8,13,,,,2017,2024,2022,2023,,,,,,,,,,,,
d44331fe,d44331fe-afdd-4b8e-bb51-2bfdbfd13541,623433,anden001,anderni01,anders003nic,18337,,,,,Q64936706,Anderson,Nick,Nick Paul,,,,1990,7,5,,,,2012,2024,2019,2024,,,,,,,,,,,,
d444c306,d444c306-831e-4d12-99cc-7cbb0ff0c701,609274,herne003,hernael02,hernan003eli,13750,33235159,,,,,Hernandez,Elier,Elier,,,,1994,11,21,,,,2012,2024,2022,2022,,,,,,,,,,,,
d46bbc83,d46bbc83-a8f7-4ee0-abee-933e4bdd097f,669224,wella002,wellsau01,wells-001aus,27562,,,,,,Wells,Austin,Austin Kenneth,,,,1999,7,12,,,,2021,2024,2023,2024,2019,2020,,,,,,,,,,
d49505fc,d49505fc-f5b1-4430-9738-59d89b2790d5,572403,verhd001,verhadr01,verhag000dre,13424,33735151,,,,Q17397724,VerHagen,Drew,Drew Edward,,,,1990,10,22,,,,2012,2024,2014,2023,2012,2012,,,,,,,,,,
d4a11226,d4a11226-b87a-4432-9ddd-a64ef6ff5a6c,663658,wardt003,wardth01,ward--000tha,21513,,,,,,Ward,Thaddeus,Thaddeus James,,,,1997,1,16,,,,2018,2024,2023,2023,2016,2018,,,,,,,,,,
d4ac8874,d4ac8874-47af-4536-affa-b6be45ac1e36,647351,toroa001,toroab01,toro-h000abr,19844,,,,,Q66686312,Toro,Abraham,Abraham Josue,,Hernandez,,1996,12,20,,,,2016,2024,2019,2024,,,,,,,,,,,,
d4b6b510,d4b6b510-6c27-4585-8335-755e8304f86b,672851,adonj001,adonjo01,adon--000joa,22925,,,,,Q108800244,Adon,Joan,Joan Manuel,,,,1998,8,12,,,,2017,2024,2021,2024,,,,,,,,,,,,
d4bacc1d,d4bacc1d-6af5-4d2e-9c7f-a8e806711b54,605361,martn003,martini02,martin007nic,12005,,,,,Q54861622,Martini,Nick,Nicholas Scott,,,,1990,6,27,,,,2011,2024,2018,2024,2009,2011,,,,,,,,,,
d4c8c0ac,d4c8c0ac-a87f-4fbe-bea2-9aa1b20d883b,591720,torrr001,torrero01,torrey001ron,11400,,,,,Q18234082,Torreyes,Ronald,Ronald Alcides,,Solorsano,,1992,9,2,,,,2010,2022,2015,2021,,,,,,,,,,,,
d4ce9313,d4ce9313-0f9e-4a5d-9484-040f30e58302,664041,davij008,davisja03,davis-003jay,19552,,,,,Q67168331,Davis,Jaylin,Jaylin Malik,,,,1994,7,1,,,,2016,2024,2019,2022,2013,2015,,,,,,,,,,
